671 18 1
011001100001001001     1
000010010101000010     1
010101011010100110     1
010010100101100001     1
100110100101011001     0
010010010110011000     1
010001000001101010     0
100101101010000101     0
100101100100000110     1
011001101010010001     0
001001100101001001     1
010110010001101010     0
010010011000100100     0
010110001001101001     0
010100100101101010     0
001010000000010101     1
010110011000010010     1
010000011001011010     1
011000010100101001     1
100100001010010101     1
010001010110101010     0
010110100100100001     1
100110001001100101     0
000110001000100101     0
011001100101101001     1
100110000110000101     1
001010010101001001     1
010101100000101001     1
100001010110011000     1
100001000001001001     1
010110000110100100     1
011001011000010010     1
010001011010011000     1
000001010100101010     0
100101001001000010     0
100001011001011010     0
101001100100010001     1
101010011001010100     0
100100100110010100     1
000110010101101000     1
010101101001011010     1
000010100110010101     1
000101101001100001     1
010110101001010110     0
011010000101100001     1
011010010110100101     1
010010011010010001     1
010100100110100001     1
100001101000010101     1
011001000100101001     1
001000001000010101     1
010101100001001010     1
011000010101101000     1
000010010110000110     0
011010010101001000     1
000010000110010110     0
100000100101100001     0
010101101000000110     1
100101100100010010     1
010101100010100100     1
011010011010010101     1
100010010101100100     1
100100011001100110     0
000110100110000101     1
100101101001000110     0
101000000110010101     1
010000101010010001     0
011001100110000001     1
000110001001100100     0
010110101001100100     0
010001100110011000     1
100010000000010101     1
010101001010100001     1
101001000001100101     1
010010011000010110     1
011000100101100001     1
100110100110010101     1
011010010101100110     1
100001010101101000     1
100101001000000110     0
011000010000011000     1
100110010101000010     1
100110001001010110     0
000101010110101010     0
010101001010000000     1
101001100101010000     1
001001000101101001     1
000000001010010101     1
011001010000011010     1
101001000101001001     1
100001001001000110     0
001001010101101000     1
100110011001100100     0
101010000100010001     0
100101011001100010     0
010100011001101010     0
101001100101000001     1
100110100101100001     0
100100011000010010     0
010000010001101010     0
101001010101101001     1
000100101010000101     0
011001010110100110     0
011001101001011000     0
101010000101010110     0
011001000101101010     0
010101000010101001     1
000101100110000110     1
100101011001001010     0
010001011000011010     1
100001100100100001     0
010010000010010110     0
010101100100101000     1
011010100000010101     1
100110100101000100     1
010110101010010100     0
100110010110000100     1
010000010110011010     1
100110010100000110     1
010000100100100001     1
101001000101100001     1
101001010110010000     1
000000010101101000     1
000110010110100100     1
101001100101010110     1
010001000100101010     0
100100000100000110     1
010101101000000000     1
010100101010010000     0
100101011000011010     0
101010010100010000     0
000010010101001000     1
001001000110011001     1
100101010110101001     0
000001101001000001     1
100101000110000110     1
101000010101011000     1
100001000101101001     1
101010010110010001     0
101001010101001000     1
100001010110010010     1
010010010110000010     0
010110101010000101     0
011001100101100110     0
010110100100000110     1
001001011001100001     1
100101100001100000     0
010101100001100010     1
011000011000001001     0
010010011000011001     1
010110101010010001     0
011000011001001000     0
011001011001100110     0
010010010001011010     1
100101000110100100     1
010101001001100010     1
100001100101010010     1
010110000010010010     0
100100010110100100     1
010010010101001010     1
010101101001100000     1
100101001001100001     1
100001011000000110     0
100001100110010001     1
000100000110000110     1
010101001000101001     1
010010101001100101     0
011010000100011001     1
000110000010010110     0
100101011010000110     0
010010010110100110     0
010110011010010000     1
010001011010010010     1
000100101010010100     0
101001011010010101     1
100100000100100100     1
101001000110010001     1
010110000110000010     0
100100010101101000     1
011001100100001001     1
101010010110000101     0
100000000010010101     1
100000010101100110     1
010101100110001000     1
011010000101001001     1
010110100110010010     0
011010010100010010     1
100101001010010110     0
010110100101100110     1
010101011010011010     1
001000011000011001     0
010001101010010000     0
001010000110010101     1
011000010010010110     1
100001011010010110     0
101001100110010101     1
101001010101100000     1
010101101000100001     1
010110000101101010     0
011010100110010101     1
001000011010010101     1
100100100101000110     1
100001011001000010     0
011001010001101010     0
100001100001000001     1
100101000001101001     1
101001011001000110     0
010010011001011000     1
010100010110101010     0
100010010101000110     1
011010001001011001     0
010101101000010010     1
010101101000001001     1
000110100100000100     1
010101001000100000     1
100000100000010101     1
010110001010010110     0
011001100100010010     1
000001001001001001     1
000100000101101010     0
010110100101101001     1
010101001010010010     1
100101100110000100     1
010001101010000100     0
010101100100100010     1
010010100010010101     1
000010011000100101     0
100110011001011001     0
101001000101010010     1
100101010110011010     1
100001100100010000     1
100001100101100000     0
010010000101101001     1
010101100110100110     1
100101100100101001     0
010110010010100110     0
101001010110010110     1
001001100100011001     1
010101100110100000     1
001001100101010010     1
010000100101101001     1
100110011001000110     0
010110011010011001     1
010010100100011001     1
010101000000001010     1
011010000110000101     1
010010100100100101     1
011010011001010110     1
000101000110011010     1
101010000100010100     0
100001011000010010     0
000001100100010010     1
010010010010000110     0
001001001010010101     1
010101100110011010     1
100101101001010010     0
010000100100001001     1
001001100001100101     1
011001011010010000     1
100001001000010110     0
001010010110010110     0
010101011000101000     1
101001100001010001     1
010001101010000001     0
000001100001100001     1
010101011010000010     1
101001001000010101     1
011001000110011000     1
010101101000100100     1
001001101000010101     1
010101100110101001     1
101001010001100001     1
010010000100001001     1
001010010101000110     1
010001011001101010     0
100001101001010001     1
011010010100100001     1
001001010100011010     1
011000011010010001     1
010101001010001001     1
010110100100100100     1
100101100010100101     0
010110100110000001     1
101000010101100100     1
010110001001100110     0
000110100101000110     1
101001000010010101     1
000100000110100100     1
001001100110010100     1
011001001001011010     0
101000100001010101     1
011001010010011000     1
010101000000101000     1
011010010000010000     1
011010010000011001     1
100010010101100001     1
101001010101011010     1
001001010001101001     1
100101101010010001     0
010110101000100101     0
000010010101100000     1
010101011010001000     1
011000011000010110     1
010001000110101001     1
000110101000010101     1
000101101010010110     0
100010011001100101     0
011000100101001001     1
010110100010010110     0
011010011001001001     0
011001001001001000     0
011000000100001001     1
100110000100010110     1
100110000100100101     1
100100100000100101     0
010010000110100101     1
010110010000011010     1
010100011010011000     1
100110011000010110     0
010010100110010001     1
101010000101011001     0
010100011000011010     1
100000011001010010     0
010100100110000110     1
010101101001001000     1
100110100001100101     0
010110001000100001     0
011010001001100101     0
100100100100010110     1
000110100010010101     1
011000000100100001     1
100101011000100110     0
000110010100100110     1
100110011000100101     0
001001011000011000     0
100010100100010101     1
010010100110000101     1
100110100000010101     1
011001000110010010     1
011010001000010101     1
100010011000010101     1
011000011001010010     1
100101011001101001     1
000010101001010101     1
010110010010011000     1
100110101001010101     1
010010101000010101     1
001010010101000000     1
011000010110001001     1
101010010100100101     0
101000011000010101     1
010101100110000010     1
101000001001010101     1
010010010110100001     1
000110001010010101     1
