100000
0.913562
1	1	2	1	1	01111100111110	00000011100110	10111111001111	0	1
1	2	2	1	2	01110101111110	01010001100100	00111011000000	0	1
1	3	2	1	3	00000111010000	11100010111110	00010100100011	0	0
1	4	2	1	4	11000000010111	10100111111111	01011001110001	0	0
1	5	2	2	1	01001011111000	00101110110001	11000111010111	0	0
1	6	3	2	2	01011111001010	10010111001010	11011000101111	0	0
1	7	1	2	3	01110001111101	00000000000000	00000010000011	0	0
1	8	3	2	4	11110010011100	00100111110010	00110011010101	0	0
1	9	1	3	1	01101110011100	10000000000000	11011111111111	0	0
1	10	1	3	2	00000111001000	01000000000000	01111110011100	0	0
1	11	3	3	3	10111000110111	11000000010110	11100010001100	0	0
1	12	2	3	4	10011011101111	01011110110011	11010011011111	0	0
1	13	2	4	1	11001000101110	00010101011111	00101000101000	0	0
1	14	2	4	2	11111101111001	01110110111011	00111000110100	0	0
1	15	3	4	3	01110101101001	01101100000000	01111110110100	0	0
1	16	2	4	4	10110100111010	11000100001001	00001011111010	0	1
1	17	1	5	1	01110000011111	11000000000000	10100010110111	0	0
1	18	2	5	2	11001011011001	01110101101000	01000111000101	0	0
1	19	2	5	3	10001000111110	01111010110101	01010000000100	0	0
1	20	2	5	4	10001001110101	11101111110000	00000100011011	0	1
2	1	2	1	1	11010111100101	01110001010101	01010110001111	0	1
2	2	1	1	2	00011011101110	00000000000000	10100101110100	0	0
2	3	1	1	3	01010011101000	10000000000000	01101111011011	0	0
2	4	2	1	4	01010101101001	01000100001011	10101101100101	0	0
2	5	2	2	1	11000110001000	10011011000101	01110001011000	0	0
2	6	3	2	2	00001111100110	10110000100101	11111101001000	0	0
2	7	3	2	3	00100001000001	11100001111010	00010011000001	0	1
2	8	1	2	4	00111001100101	01000000000000	00001110100100	0	0
2	9	3	3	1	11010101110101	10010101011010	11001001000110	0	0
2	10	2	3	2	10101001011001	00001011100010	01110011010101	0	1
2	11	2	3	3	00100001101001	10111100010100	11100100111001	0	0
2	12	2	3	4	01101001010011	10001000110101	11100111010000	0	0
2	13	2	4	1	00010111010111	00011100001110	11000001110111	0	1
2	14	3	4	2	00110001111111	10011010000101	01110100010010	0	0
2	15	2	4	3	01101100111101	01101110110100	11001111000101	0	0
2	16	2	4	4	11111101000011	10011011110110	00000101010111	0	0
2	17	2	5	1	00110111100111	10111010000101	11001010011000	0	0
2	18	2	5	2	11010010000001	10010011110000	10010000111010	0	0
2	19	2	5	3	10000001101111	11110010011000	01001111100011	0	0
2	20	1	5	4	10001000000100	11000000000000	10001111011000	0	0
3	1	2	1	1	00001110001110	10110001110011	01100100001101	0	0
3	2	1	1	2	11001011000011	00000000000000	00010010110000	0	0
3	3	2	1	3	10000000001011	11110110111110	11101000111011	0	0
3	4	3	1	4	00010101100101	01011011111010	01111000011100	0	0
3	5	1	2	1	11101011001110	10000000000000	01011000111000	0	1
3	6	2	2	2	00100110101000	00100110001111	01011111100110	0	1
3	7	2	2	3	01000000111010	00010010011101	11111001011101	0	0
3	8	1	2	4	00101000100111	01000000000000	01111111111001	0	0
3	9	3	3	1	10100010010100	11110001001101	00110100100110	0	1
3	10	3	3	2	10111110000010	00000001110001	01100111000110	0	0
3	11	2	3	3	00000111100000	00011101001001	11100011000111	0	0
3	12	2	3	4	10011010100001	10111111011000	00010100010010	0	0
3	13	2	4	1	11001100110111	01011000000111	01101011101101	0	0
3	14	2	4	2	11100001111110	10010111001011	00011010011101	0	0
3	15	2	4	3	11100001010101	10101011010011	11010100101000	0	0
3	16	2	4	4	01110110000000	00001001111011	11011101111101	0	0
3	17	3	5	1	11110001001011	11110100010000	01001011111100	0	1
3	18	2	5	2	11101001111000	10011000010101	00111111001111	0	0
3	19	2	5	3	00110001100101	00001000101011	01100010010010	0	0
3	20	1	5	4	00001100110111	11000000000000	00111100101110	0	0
4	1	2	1	1	01111100001010	00111111011001	01001111011001	0	0
4	2	2	1	2	10100000101101	10010111010011	10111011101111	0	1
4	3	2	1	3	01101100111010	11111110110011	10011100011100	0	0
4	4	2	1	4	00111000100000	11001110000011	00101111000110	0	0
4	5	2	2	1	00110010101101	10100110001010	10110010011110	0	0
4	6	3	2	2	11110010111100	10001001101111	01110000110110	0	0
4	7	2	2	3	00110001010110	00110101011010	00010011000111	0	0
4	8	3	2	4	00110010001111	10100010100111	01100101001000	0	0
4	9	1	3	1	00010111101000	00000000000000	01011110101001	0	1
4	10	2	3	2	10000000111000	01000101100111	00011101111110	0	1
4	11	2	3	3	00010101011000	10111001001000	01110000100100	0	0
4	12	3	3	4	11000001101100	11011101000101	10010001011011	0	0
4	13	2	4	1	11100000000110	11000110111101	10110110111000	0	1
4	14	2	4	2	11101010101011	11001111111111	10011101101101	0	0
4	15	1	4	3	01110100101110	10000000000000	00001000011001	0	0
4	16	2	4	4	01110100111000	00111001001001	10100110011111	0	0
4	17	1	5	1	10111111111011	01000000000000	11101001011000	0	0
4	18	1	5	2	10111111101001	11000000000000	01000110001000	0	0
4	19	2	5	3	10100010010000	00000110000011	11000011000001	0	0
4	20	3	5	4	00100111011000	01101100000110	01100101110111	0	0
5	1	2	1	1	00111101010000	01111001000000	10011111001101	0	1
5	2	3	1	2	01111010000101	00000110100001	01001000000001	0	0
5	3	2	1	3	00111111100101	10110110001001	11111101110000	0	0
5	4	2	1	4	00000010000010	01011011111011	10110110111000	0	1
5	5	3	2	1	00100001100000	11011101111101	01000100000101	0	1
5	6	2	2	2	00001110111010	01110110000101	01010001100011	0	0
5	7	1	2	3	10110110100101	00000000000000	11000100111010	0	1
5	8	2	2	4	11100010011011	10001010100100	01010100110010	0	0
5	9	2	3	1	11111101110100	11001001101000	00110110111010	0	0
5	10	2	3	2	00110000011101	00101001110111	00111001001101	0	0
5	11	2	3	3	10101000100110	11001110110110	11100101000100	0	0
5	12	1	3	4	01100001100111	10000000000000	01000000011010	0	0
5	13	3	4	1	01111100000111	10011100000011	00111100101101	0	0
5	14	2	4	2	11011011010101	11011001011011	11010101100111	0	0
5	15	2	4	3	01111100010101	11100110010001	10000100000011	0	0
5	16	2	4	4	00010101011111	01100010110011	10101110010011	0	0
5	17	1	5	1	11111011101011	01000000000000	10110101111100	0	0
5	18	3	5	2	10000110110110	11101101010101	10100110111101	0	0
5	19	1	5	3	10100101110000	11000000000000	00100000011010	0	0
5	20	2	5	4	01001111101101	10101011111001	11100000010110	0	0
6	1	2	1	1	11000111010011	11011101101111	10100111011011	0	0
6	2	2	1	2	01110100110000	01000111101100	01000010011010	0	0
6	3	2	1	3	10000110011111	01010000010000	11010000000101	0	1
6	4	1	1	4	00110011101011	00000000000000	01100101001101	0	0
6	5	1	2	1	11110001000001	10000000000000	10101101000101	0	1
6	6	3	2	2	11100011001101	11011011001000	11111111110110	0	0
6	7	2	2	3	00100010100110	01110101110011	11101101111111	0	0
6	8	3	2	4	00110100100110	01000000111111	01100110000010	0	0
6	9	3	3	1	11011000001110	00110101011000	10011101111000	0	0
6	10	3	3	2	00101111111111	11001011100101	10110110000100	0	0
6	11	2	3	3	11001000010100	01100011111011	01101001100000	0	0
6	12	2	3	4	00011011101101	01011011111101	01010101111100	0	0
6	13	1	4	1	10100011010000	01000000000000	01010001010100	0	0
6	14	2	4	2	11100010110111	10000111111111	00110001000111	0	0
